"from_id","from_name","message","created_time","type","link","id","story","likes_count.x","comments_count","shares_count","likes_count.y","love_count","haha_count","wow_count","sad_count","angry_count"
"100114543363891","Folha de S.Paulo","Gente! (E ela fez outras revelações) (via F5) #folha","2017-10-19T05:31:45+0000","link","https://f5.folha.uol.com.br/celebridades/2017/10/claudia-raia-diz-que-perdeu-a-virgindade-com-o-namorado-da-irma.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068500073191985",NA,861,960,62,861,13,310,210,15,53
"100114543363891","Folha de S.Paulo","""O problema não é a democracia em si, mas a maneira como o mundo político está funcionando nos últimos muitos anos""
Leia a coluna de Clóvis Rossi. #folha #opinião","2017-10-19T05:01:18+0000","link","http://www1.folha.uol.com.br/colunas/clovisrossi/2017/10/1927708-a-democracia-insubstituivel-esta-sofrendo-forte-taquicardia.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068480506527275",NA,115,50,25,115,3,8,0,15,3
"100114543363891","Folha de S.Paulo","(via TelePadi) #folha","2017-10-19T04:28:58+0000","link","https://telepadi.folha.uol.com.br/lima-duarte-televisao-como-era-antes-acabou-internet-netflix-globo-play-acabaram-com-televisao/?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068457309862928",NA,1966,1329,204,1966,273,1282,25,10,20
"100114543363891","Folha de S.Paulo","Piuí Tic Tac Piuí Tic Tac Piuí Tic Tac (via Folha Turismo) #folha","2017-10-19T03:56:18+0000","link","http://www1.folha.uol.com.br/turismo/2017/10/1927873-seis-rotas-de-trens-turisticos-no-brasil.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068393923202600",NA,2872,488,681,2872,200,7,76,0,0
"100114543363891","Folha de S.Paulo","Parece? (via Folha Poder) #folha","2017-10-19T03:25:04+0000","link","http://www1.folha.uol.com.br/poder/2017/10/1928229-assessoria-de-aecio-nega-que-ele-seja-a-pessoa-em-foto-na-janela.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068371949871464",NA,522,239,74,522,5,1052,9,1,61
"100114543363891","Folha de S.Paulo","Cenas impressionantes: Vídeo mostra chegada de 15 mil refugiados rohingya a Bangladesh http://bit.ly/2xQYv0L (via Folha Mundo) #folha","2017-10-19T03:05:51+0000","video","https://www.facebook.com/folhadesp/videos/2068358186539507/","100114543363891_2068358186539507",NA,36,6,25,36,0,0,10,24,3
"100114543363891","Folha de S.Paulo","Com esse tratamento, pacientes com linfomas do tipo não Hodgkin poderão ser beneficiados. (via Folha Equilíbrio) #folha","2017-10-19T02:45:06+0000","link","http://www1.folha.uol.com.br/equilibrioesaude/2017/10/1928293-terapia-genica-para-tratar-linfoma-do-tipo-nao-hodgkin-e-aprovada-nos-eua.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068342846541041",NA,144,6,49,144,42,0,5,0,0
"100114543363891","Folha de S.Paulo","Cacique do DEM e pai do presidente da Câmara, Cesar Maia nega crise entre seu filho e Temer e barra Doria como candidato. (via revista piauí) #folha","2017-10-19T02:25:05+0000","link","http://piaui.folha.uol.com.br/c/xadrez-democratico/?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068324779876181",NA,52,56,15,52,4,88,3,2,31
"100114543363891","Folha de S.Paulo","Ministro Sérgio Sá Leitão (Cultura) e deputados batem boca em audiência sobre 'Queermuseu' e MAM. Já no fim do debate, Leitão se exaltou e, aos berros e com dedo em riste, acusou Givaldo Carimbão (PHS-AL) de ""ofender minha falecida mãe"". ""Ele baixou o nível e ofendeu diretamente a minha mãe, já falecida. De modo gratuito. Fez comentários absurdos. Superou o meu limite. Lamento profundamente"", disse http://bit.ly/2ikZ0tb (via Folha Ilustrada) #folha","2017-10-19T02:05:26+0000","video","https://www.facebook.com/folhadesp/videos/2068303036545022/","100114543363891_2068303036545022",NA,123,212,57,123,2,138,12,7,30
"100114543363891","Folha de S.Paulo","A farinata é uma farinha feita com alimentos perto da data de validade que seriam descartados por produtores ou revendedores. (via Folha Cotidiano) #folha","2017-10-19T01:45:08+0000","link","http://www1.folha.uol.com.br/cotidiano/2017/10/1928046-doria-agora-quer-incluir-farinata-na-merenda-de-alunos-da-rede-municipal.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068286726546653",NA,152,135,90,152,9,28,6,14,220
"100114543363891","Folha de S.Paulo","""Se ele se alimentar, ele tem que dizer graças a Deus"", continuou o então apresentador. O agora prefeito disse nesta terça (18): ""O pobre tem fome, não tem hábito alimentar. Por que essa insistência em um tema como esse?"" Doria diz desconhecer o vídeo. (via Folha Cotidiano) #folha","2017-10-19T01:16:24+0000","link","http://www1.folha.uol.com.br/cotidiano/2017/10/1928288-doria-diz-que-pobre-nao-tem-habito-alimentar-e-afirma-desconhecer-video.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068259599882699",NA,2820,1377,2006,2820,53,763,117,208,3196
"100114543363891","Folha de S.Paulo","Escola Brasileira de Powerpoints™ #folha","2017-10-19T01:00:27+0000","link","http://hashtag.blogfolha.uol.com.br/2017/10/18/powerpoint-do-lula-faz-escola-e-chega-ao-governo-trump/?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068246196550706",NA,85,24,10,85,4,95,0,1,2
"100114543363891","Folha de S.Paulo","(via Folha Cotidiano) #folha","2017-10-19T00:55:05+0000","link","http://www1.folha.uol.com.br/cotidiano/2017/10/1928263-corpo-de-moradora-de-rua-e-achado-com-marcas-de-tiros-em-copacabana.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068241803217812",NA,50,12,3,50,0,0,3,35,7
"100114543363891","Folha de S.Paulo","(via Folha Poder) #folha","2017-10-19T00:35:17+0000","link","http://www1.folha.uol.com.br/poder/2017/10/1928256-odebrecht-indica-que-janot-vazou-delacao-sobre-propina-na-venezuela.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068226079886051",NA,115,31,38,115,0,10,8,0,4
"100114543363891","Folha de S.Paulo","Chavismo venceu na maioria dos estados em eleição considerada fraudulenta pelos opositores. (via Folha Mundo) #folha","2017-10-19T00:20:02+0000","link","http://www1.folha.uol.com.br/mundo/2017/10/1928184-governadores-de-oposicao-se-recusam-a-fazer-juramento-na-venezuela.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068213569887302",NA,57,43,8,57,6,6,0,0,4
"100114543363891","Folha de S.Paulo","Eles são acusados de ""prática de assédio moral, racismo e até mesmo tortura"". (via Folha Cotidiano) #folha","2017-10-19T00:00:10+0000","link","http://www1.folha.uol.com.br/cotidiano/2017/10/1928214-exercito-prende-militares-suspeitos-de-maus-tratos-em-batalhao-de-goias.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha","100114543363891_2068198146555511",NA,359,59,145,359,8,5,7,15,32
"115987058416365","Estadão","Prefeitura não garantiu nem o uso do produto para a população carente, como havia sido inicialmente proposto na semana passada (via Metrópole Estadão) #estadão","2017-10-19T23:50:01+0000","link","http://sao-paulo.estadao.com.br/noticias/geral,doria-desiste-de-usar-farinata-na-merenda-de-escolas-municipais,70002053269","115987058416365_2187169681298082",NA,1114,377,208,1114,117,413,12,25,43
"115987058416365","Estadão","No Emais Estadão #estadão","2017-10-19T23:35:01+0000","link","http://bit.ly/2yzUPiH","115987058416365_2187178937963823",NA,3445,218,223,3445,8,26,273,1735,3
"115987058416365","Estadão","Ao menos uma das ligações foi feita no dia em que o ministro decidiu suspender interrogatório do tucano (via Politica Estadão) #estadão","2017-10-19T23:22:01+0000","link","http://politica.estadao.com.br/noticias/geral,relatorio-da-pf-aponta-43-chamadas-entre-aecio-e-gilmar-no-whatsapp,70002053138","115987058416365_2187170781297972",NA,3634,529,3447,3634,25,759,145,87,2160
"115987058416365","Estadão","Veja no Fera #estadão","2017-10-19T23:05:40+0000","link","http://bit.ly/2yASDrv","115987058416365_2187172864631097",NA,602,18,6,602,19,48,10,0,0
"115987058416365","Estadão","Em SP, mães fazem protesto contra a adoção do produto em escolas (via Metrópole Estadão) #estadão","2017-10-19T22:46:40+0000","link","http://sao-paulo.estadao.com.br/noticias/geral,em-go-doria-defende-composto-alimentar-e-diz-que-e-preciso-tirar-aspecto-ideologico,70002053093","115987058416365_2187087964639587",NA,301,310,74,301,14,42,3,4,164
"115987058416365","Estadão","O que seu cachorro está tentando te dizer? (via Ciência, Saúde e Sustentabilidade Estadão) #estadão","2017-10-19T22:27:10+0000","link","http://ciencia.estadao.com.br/noticias/geral,caes-tentam-se-comunicar-com-humanos-por-expressoes-faciais-diz-estudo,70002052922","115987058416365_2187081577973559",NA,2191,512,177,2191,357,49,9,1,0
"115987058416365","Estadão","#MulheresPositivas Tatianna Oliva descreve como funciona o Cross Networking. A empresária define pessoas como marcas e explica como explora esse modelo de negócios","2017-10-19T22:02:38+0000","video","https://www.facebook.com/estadao/videos/2186962651318785/","115987058416365_2186962651318785",NA,53,12,13,53,7,0,3,0,0
"115987058416365","Estadão","Provável candidato ao Planalto pelo PDT, o ex-ministro atacou possíveis postulantes de outros partidos (via Politica Estadão) #estadão","2017-10-19T21:44:15+0000","link","http://politica.estadao.com.br/noticias/geral,ciro-diz-que-momento-e-de-testosterona-ao-falar-de-pre-candidatura-de-marina,70002052987","115987058416365_2187085797973137",NA,795,603,414,795,33,523,14,34,500
"115987058416365","Estadão","Banda U2 faz nesta quinta-feira em São Paulo o primeiro dos 4 shows da turnê The Joshua Tree #estadao","2017-10-19T21:26:29+0000","link","http://www.infograficos.estadao.com.br/cultura/u2/","115987058416365_2186293584719025",NA,210,21,27,210,44,0,1,2,6
"115987058416365","Estadão","Ex-presidente do COB é acusado de corrupção, organização criminosa, lavagem de dinheiro e evasão de divisas na Olimpíada (via Fausto Macedo) #estadão","2017-10-19T20:54:11+0000","link","http://bit.ly/2yAB76v","115987058416365_2187022217979495",NA,158,83,41,158,5,19,3,2,73
"115987058416365","Estadão","Veja no Estadão Esportes #estadao","2017-10-19T20:32:17+0000","link","http://esportes.estadao.com.br/noticias/futebol,wtorre-solicita-estadio-do-palmeiras-por-300-dias-em-2018,70002053007","115987058416365_2187011491313901",NA,1513,345,209,1513,14,1684,99,4,62
"115987058416365","Estadão","BrazilHealth: Alimentação para evitar a osteoporose #estadão","2017-10-19T20:11:01+0000","link","http://www.brazilhealth.com/Visualizar/Artigo/99/Os-alimentos-aliados-e-inimigos-da-saude-dos-ossos","115987058416365_2185861798095537","Estadão shared BrazilHealth's post.",49,0,0,49,4,0,0,0,0
"115987058416365","Estadão","Já pensou encontrá-lo por aí? Americano estava no Shopping Iguatemi (via Sonia Racy) #Estadao","2017-10-19T19:38:14+0000","link","http://cultura.estadao.com.br/blogs/direto-da-fonte/owen-wilson-esta-no-brasil-e-foi-visto-em-churrascaria-no-shopping-iguatemi/","115987058416365_2186889341326116",NA,2672,220,33,2672,187,30,166,0,0
"115987058416365","Estadão","Segundo o governo, é melhor resultado para o mês de setembro desde 2014 (via Economia Estadão) #estadão","2017-10-19T19:20:01+0000","link","http://economia.estadao.com.br/noticias/geral,emprego-formal-tem-o-melhor-resultado-para-o-mes-de-setembro-desde-2014,70002052961","115987058416365_2186911221323928",NA,269,90,29,269,28,38,2,1,2
"115987058416365","Estadão","#Estadão às 5H: Nuzman solto e a polêmica do trabalho escravo.","2017-10-19T19:02:43+0000","video","https://www.facebook.com/estadao/videos/2186891724659211/","115987058416365_2186891724659211","Estadão was live.",104,65,20,104,8,1,3,1,19
"115987058416365","Estadão","Ex-senador afirma que Aécio foi salvo por 'acrobacias jurídicas' (via Politica Estadão) #estadao","2017-10-19T18:50:00+0000","link","http://politica.estadao.com.br/noticias/geral,cassado-pelo-senado-delcidio-diz-que-foi-boi-de-piranha,70002052028","115987058416365_2186765531338497",NA,498,127,104,498,0,85,10,4,20
"115987058416365","Estadão","Executivo foi preso na Operação Unfair Play – desdobramento da Lava Jato que investiga a compra de votos para a escolha do Rio como sede olímpica (via Fausto Macedo) #Estadao","2017-10-19T18:30:00+0000","link","http://politica.estadao.com.br/blogs/fausto-macedo/nuzman-solto/","115987058416365_2186855494662834",NA,202,178,155,202,0,75,7,11,333
"115987058416365","Estadão","Com os cerca de R$ 43 mil de um Volkswagen Gol zero-km, veja a lista de seminovos que você poderia comprar -- Corolla 2011 é um deles. Em muitos casos, o carro usado é ótimo negócio (via Jornal do Carro) #Estadao","2017-10-19T18:12:59+0000","link","http://jornaldocarro.estadao.com.br/primeira-classe/por-que-voce-deve-comprar-um-carro-usado/","115987058416365_2186812348000482",NA,1705,352,185,1705,31,16,3,0,0
"115987058416365","Estadão","Prefeitura precisará apresentar documentação para comprovar valor nutricional do produto, que também vai passar por análise técnica (via Metrópole Estadão) #Estadao","2017-10-19T17:47:30+0000","link","http://sao-paulo.estadao.com.br/noticias/geral,mp-abre-procedimento-para-periciar-composto-alimentar-de-doria,70002052887","115987058416365_2186819907999726",NA,622,245,87,622,91,75,9,7,20
"115987058416365","Estadão","Escola tem grande número de alunos hispano-americanos; professora foi acusada de racismo em outras situações (via Emais Estadão) #Estadao","2017-10-19T17:20:00+0000","link","http://emais.estadao.com.br/noticias/comportamento,professora-causa-revolta-ao-mandar-alunos-pararem-de-falar-espanhol-em-sala-nos-eua,70002052573","115987058416365_2186593011355749",NA,368,143,33,368,10,100,19,15,143
"115987058416365","Estadão","Isso que é dedicação! (via Fera)","2017-10-19T17:00:01+0000","link","http://esportefera.com.br/noticias/games,chines-viaja-10-mil-km-para-conhecer-time-que-treinava-em-jogo-de-videogame,70002052445","115987058416365_2186721854676198",NA,83,3,1,83,5,1,1,0,0
"115987058416365","Estadão","Plataforma conta com colaboradores de diversas áreas e países, dispostos a discutir temas como mobilidade e planejamento urbano (Via Metrópole Estadão) #estadao","2017-10-19T16:40:00+0000","link","http://brasil.estadao.com.br/noticias/geral,projeto-esquina-lanca-site-em-parceria-com-o-estado,70002051919","115987058416365_2186734334674950","Estadão with Esquina: Encontros sobre cidades.",57,0,2,57,2,0,0,0,0
"115987058416365","Estadão","Sustentabilidade: Especialista do Movimento Boa Praça explica como cidadão pode melhorar espaço público","2017-10-19T16:31:52+0000","video","https://www.facebook.com/estadao/videos/2186732224675161/","115987058416365_2186732224675161","Estadão was live — with Braskem.",66,21,10,66,11,0,2,0,0
"115987058416365","Estadão","Darren Till está invicto no MMA e irá lutar contra veterano neste sábado (via Estadão Esportes) #Estadao","2017-10-19T16:20:02+0000","link","http://esportes.estadao.com.br/noticias/lutas,ingles-que-elogiou-bolsonaro-promete-nocaute-no-proximo-evento-do-ufc,70002052571","115987058416365_2186601704688213",NA,737,122,19,737,218,66,4,2,36
"115987058416365","Estadão","Vereador levanta nove questionamentos sobre o produto (via Metrópole Estadão) #Estadao","2017-10-19T16:00:02+0000","link","http://sao-paulo.estadao.com.br/noticias/geral,audiencia-publica-na-camara-vai-discutir-composto-alimentar-de-doria,70002052716","115987058416365_2186672191347831",NA,657,473,89,657,22,77,11,14,243
"115987058416365","Estadão","Entidade ligada às Nações Unidas classifica medida do governo Michel Temer como 'retrocesso lamentável' (via Economia Estadão) #Estadao","2017-10-19T15:45:23+0000","link","http://economia.estadao.com.br/noticias/geral,organizacao-internacional-do-trabalho-condena-regra-dificulta-pena-por-trabalho-escravo,70002052703","115987058416365_2186674918014225",NA,978,115,373,978,5,11,8,163,128
"115987058416365","Estadão","Agora, rede social inclui expressões como 'seje menas', 'miga, sua louca', 'lacrou'... (via Emais Estadão) #Estadao","2017-10-19T15:20:00+0000","link","http://emais.estadao.com.br/noticias/comportamento,instagram-lanca-stickers-com-expressoes-tipicas-do-brasil,70002052672","115987058416365_2186626111352439",NA,129,63,11,129,43,30,3,5,8
"115987058416365","Estadão","Desde a virada do século, qual dos 12 grandes clubes brasileiros mais levantou títulos? O Fera analisou a sala de troféus de cada um deles e elaborou um ranking com as equipes mais campeãs desde 2001. Confira! #Estadao","2017-10-19T15:06:18+0000","link","http://esportefera.com.br/galerias/futebol,qual-dos-12-grandes-do-brasil-e-o-maior-campeao-do-seculo-21,31723","115987058416365_2186443188037398",NA,210,81,32,210,8,14,1,1,0
"115987058416365","Estadão","PARTICIPE: Selecionados poderão assistir palestras que abordarão temas, por exemplo, como 'inovação e os casos de sucesso na crise'. Programação ainda oferece módulos de palestras divididos em três salas temáticas: Inovação, Marketing Digital e Gestão Financeira (via Estadão PME) #Estadao","2017-10-19T14:40:02+0000","link","http://pme.estadao.com.br/noticias/pme,estadao-vai-dar-30-convites-para-a-semana-pro-pme,70002049699,0.htm","115987058416365_2186309321384118",NA,24,2,1,24,0,0,0,0,0
"115987058416365","Estadão","Antes, sem saber que estava sendo gravado, Mustafa Ramid havia dito que os homossexuais eram ‘lixo’ (via Internacional Estadão) #Estadao","2017-10-19T14:20:00+0000","link","http://internacional.estadao.com.br/noticias/geral,ministro-de-direitos-humanos-do-marrocos-qualifica-homossexualidade-como-asquerosa,70002052486","115987058416365_2186432528038464",NA,1242,480,211,1242,298,261,61,201,1644
"115987058416365","Estadão","Acompanhe o Estadão Esporte Clube ao vivo na Rádio Eldorado #Estadao","2017-10-19T14:02:00+0000","video","https://www.facebook.com/estadaoesporte/videos/1675263762538468/","115987058416365_2186522521362798","Estadão shared Estadão Esportes's live video.",18,1,0,18,0,1,0,0,0
"115987058416365","Estadão","Chevrolet Cobalt é um deles: desvalorização média de 19,1%. Conheça outros (via Jornal do Carro) #Estadao","2017-10-19T13:40:00+0000","link","http://jornaldocarro.estadao.com.br/galeria/10-carros-com-desvalorizacao-absurda/?id=34174","115987058416365_2186398024708581",NA,806,203,102,806,3,28,36,13,2
"115987058416365","Estadão","'Eu, por exemplo, acho que me submeto a um trabalho exaustivo, mas com prazer. Eu não acho que faço trabalho escravo', afirmou ministro do STF (via Economia Estadão) #Estadao","2017-10-19T13:20:01+0000","link","http://economia.estadao.com.br/noticias/geral,meu-trabalho-e-exaustivo-mas-nao-e-escravo-diz-gilmar-mendes,70002052511","115987058416365_2186439494704434",NA,2126,3902,5280,2126,26,2790,88,102,5594
"115987058416365","Estadão","Campanha é inspirada na derrota do Brasil por 7 a 1 para a Alemanha e na reviravolta do time com a mudança do técnico. A ideia é sugerir que Dilma é o Felipão; Temer o Tite (via Coluna do Estadão) #Estadao","2017-10-19T13:00:00+0000","link","http://politica.estadao.com.br/blogs/coluna-do-estadao/governo-quer-comparar-temer-ao-tecnico-tite/","115987058416365_2186389238042793",NA,152,221,44,152,10,255,5,7,106
"115987058416365","Estadão","União foi oficializada com direito a participação de Luciano Huck <3 (via Fera) #Estadao","2017-10-19T12:40:01+0000","link","http://esportefera.com.br/noticias/futebol,corinthians-acima-de-tudo-jogo-contra-o-gremio-tem-ate-casamento-no-intervalo,70002052398","115987058416365_2186386224709761",NA,611,81,11,611,67,55,8,2,8
"115987058416365","Estadão","Professor considerou o raciocínio do aluno errado, mas muitas pessoas acreditam que enunciado permitia dupla interpretação. Qual sua opinião? (via Emais Estadão) #Estadao","2017-10-19T12:20:23+0000","link","http://emais.estadao.com.br/noticias/comportamento,resposta-de-menino-de-7-anos-em-exercicio-de-matematica-gera-discussao-na-internet,70002052393","115987058416365_2186380424710341",NA,1459,386,200,1459,50,89,22,2,7
"115987058416365","Estadão","A cantora Maria Alcina sugere #caminhospara2018. Assista ao novo vídeo da série 'A Reconstrução do Brasil - Contagem Regressiva 2018'. Participe você também: basta postar um vídeo no Facebook, Instagram ou Twitter com a hashtag #caminhospara2018; a gravação deve ter no máximo 20 segundos, e a publicação deve estar pública.","2017-10-19T12:04:45+0000","video","https://www.facebook.com/estadao/videos/2186356264712757/","115987058416365_2186356264712757",NA,97,52,18,97,24,5,2,0,29
"115987058416365","Estadão","Veículo prensou mãe e criança contra muro na Rua Bento José Borba, na zona sul da capital paulista (Via Metrópole Estadão) #estadao","2017-10-19T11:54:51+0000","link","http://sao-paulo.estadao.com.br/noticias/geral,crianca-de-4-anos-morre-atropelada-por-caminhao-na-zona-sul-de-sp,70002052270","115987058416365_2186241048057612",NA,93,10,7,93,0,1,2,109,10
"115987058416365","Estadão","João Domingos: 'Se o PSDB pensa mesmo em disputar a sucessão do presidente Michel Temer com o objetivo de voltar ao poder, o partido não pode ficar pensando em aliviar a barra de Aécio Neves' (Via Politica Estadão) #estadao","2017-10-19T11:33:41+0000","link","http://politica.estadao.com.br/noticias/geral,analise-tasso-faz-gesto-politico-para-2018,70002052011","115987058416365_2186323178049399",NA,110,58,13,110,6,11,1,0,1
"115987058416365","Estadão","A falta que a leitura faz: Polenguinho publicou uma imagem relacionada ao álbum 'The Dark Side of the Moon', mas alguns internautas não entenderam a referência ������ (Via Emais Estadão) #estadao","2017-10-19T11:12:45+0000","link","http://emais.estadao.com.br/noticias/comportamento,marca-e-atacada-apos-post-com-referencia-a-pink-floyd-ser-confundido-com-simbolo-lgbt,70002052336","115987058416365_2186295541385496",NA,2610,1151,1711,2610,38,3009,73,795,162
"115987058416365","Estadão","320 agentes cumprem cerca de 30 mandados de prisão na capital, no ABC paulista, interior e Baixada Santista (Via Metrópole Estadão) #estadao","2017-10-19T10:54:40+0000","link","http://sao-paulo.estadao.com.br/noticias/geral,operacao-contra-o-trafico-e-crime-organizado-mobiliza-320-policiais-em-sp,70002052274","115987058416365_2186278174720566",NA,55,2,6,55,0,0,2,0,0
"115987058416365","Estadão","Medida é represália à ameaça de independência caso a prisão de líderes catalães continuasse (Via Internacional Estadão) #estadao","2017-10-19T10:35:10+0000","link","http://internacional.estadao.com.br/noticias/geral,contra-independencia-madri-se-preparapara-suspender-autonomia-da-catalunha,70002052292","115987058416365_2186259021389148",NA,41,11,8,41,5,0,0,0,7
"115987058416365","Estadão","Líderes partidários avaliam que relação política entre os parlamentares e o Palácio do Planalto piorou (Via Politica Estadão) #estadao","2017-10-19T10:13:14+0000","link","http://politica.estadao.com.br/noticias/geral,base-aliada-ja-espera-queda-de-apoio-a-temer-no-plenario-da-camara,70002052031","115987058416365_2186230531391997",NA,65,17,17,65,4,9,0,0,3
"115987058416365","Estadão","Concorda com a lista? Deixe seu comentário! (Via Fera) #estadao","2017-10-19T09:57:37+0000","link","http://esportefera.com.br/galerias/futebol,jornal-espanhol-coloca-tres-brasileiros-em-lista-de-piores-contratacoes-da-historia,34529","115987058416365_2186215054726878",NA,64,9,6,64,1,7,0,0,0
"115987058416365","Estadão","'Estadão' discute agronegócio em evento no dia 27 de novembro em SP; veja como participar (Via Economia Estadão) #estadao","2017-10-19T09:40:01+0000","link","http://economia.estadao.com.br/noticias/geral,nanotecnologia-avanca-no-agronegocio-brasileiro,70002051923","115987058416365_2186182151396835",NA,50,3,10,50,1,0,2,0,3
"115987058416365","Estadão","Acompanhe as principais análises desta quinta-feira no 'Estadão Notícias (Via Metrópole Estadão) #estadao","2017-10-19T09:29:26+0000","link","http://brasil.estadao.com.br/blogs/estadao-podcasts/estadao-noticias-temer-da-mais-um-passo-para-arquivar-segunda-denuncia/","115987058416365_2186185524729831",NA,27,28,12,27,0,3,1,3,26
"115987058416365","Estadão","Senador pediu que a transmissão da emissora pública exibisse, em close, imagens de pessoas nuas que, segundo ele, foram exibidas em uma exposição de arte em que era permitida a presença de crianças (Via Politica Estadão) #estadao","2017-10-19T09:13:03+0000","link","http://politica.estadao.com.br/noticias/geral,magno-malta-ameaca-processo-apos-tv-senado-se-negar-a-mostrar-nudez,70002051956","115987058416365_2186173161397734",NA,257,72,35,257,18,28,2,1,31
"115987058416365","Estadão","Bom dia, amigos ������������������

Nosso #amanhecerestadao desta quinta-feira é especial e veio diretamente de Toronto (Canadá), registrado por nossa amiga leitora @paguoficial ������

Faça como ela e envie fotos do amanhecer local. Não deixe de indicar o lugar do registro, deixe seu perfil público e utilize nossa hashtag #amanhecerestadao ������

Veja fotos, vídeos e stories em nosso Instagram: http://bit.ly/2dDvQiU","2017-10-19T09:08:30+0000","photo","https://www.facebook.com/estadao/photos/a.404058772942524.117189.115987058416365/2186169971398053/?type=3","115987058416365_2186170041398046","Estadão updated their cover photo.",946,22,24,946,95,0,11,0,0
"115987058416365","Estadão","Ouça o 'Jornal Eldorado' de hoje via streaming: https://goo.gl/fXmc3U ou tradicionalmente pelo FM 107,3 (Via Rádio Eldorado) #estadao","2017-10-19T08:56:59+0000","link","https://goo.gl/fXmc3U","115987058416365_2186160634732320",NA,8,1,0,8,0,0,0,0,0
"115987058416365","Estadão","'Se o Senado resolvesse aceitar o afastamento de Aécio, como havia ordenado a Primeira Turma do Supremo, estaria aplicando pena antes que fosse ditado o veredicto' #estadao","2017-10-19T08:36:44+0000","link","http://opiniao.estadao.com.br/noticias/geral,a-regra-do-jogo,70002051909","115987058416365_2186145264733857",NA,66,145,21,66,2,26,1,0,79
"115987058416365","Estadão","CAPA: Temer vence na CCJ e Maia marca votação de denúncia no dia 25

Esta é principal notícia no 'Estado' desta quinta-feira. Veja mais em: http://bit.ly/2hQ9jSg #estadao","2017-10-19T08:33:19+0000","photo","https://www.facebook.com/estadao/photos/a.124486140899790.24501.115987058416365/2186142924734091/?type=3","115987058416365_2186142958067421",NA,69,18,24,69,0,2,0,0,4
"115987058416365","Estadão","Estudante de Medicina da USP, Rafael José da Silva tenta arrecadar R$ 50 mil para hospedagem e alimentação em Boston (via Estadão.edu) #estadão","2017-10-19T08:00:03+0000","link","http://educacao.estadao.com.br/noticias/geral,filho-de-pedreiro-e-domestica-faz-vaquinha-para-intercambio-em-harvard,70002051619","115987058416365_2185847184763665",NA,20389,653,1524,20389,1812,24,334,27,10
"115987058416365","Estadão","Se preferir números, você pode jogar sudoku http://bit.ly/2xRCVcQ #estadão","2017-10-19T07:30:00+0000","link","http://infograficos.estadao.com.br/jogos/2017_10_19/cruzada/","115987058416365_2185870874761296",NA,21,1,0,21,0,0,0,0,0
"115987058416365","Estadão","Em vez de avançar a fronteira do agronegócio, país deveria investir em ciência e tecnologia para gerar riqueza com os ativos, avalia (via Ciência, Saúde e Sustentabilidade Estadão) #estadão","2017-10-19T07:00:01+0000","link","http://ciencia.estadao.com.br/blogs/herton-escobar/biodiversidade-vale-mais-que-soja-e-carne-na-amazonia-diz-pesquisador/","115987058416365_2185728108108906",NA,1913,114,734,1913,199,22,5,2,4
"115987058416365","Estadão","#estadão (via Fausto Macedo)","2017-10-19T06:00:01+0000","link","http://politica.estadao.com.br/blogs/fausto-macedo/moro-manda-pf-descobrir-autor-da-formula-de-propina-atribuida-a-lula/","115987058416365_2185726178109099",NA,1196,168,173,1196,67,116,9,2,22
"115987058416365","Estadão","Conselho Nacional de Justiça reuniu dados de 17 tribunais e analisou casos que tramitavam desde dezembro de 2016 (via Fausto Macedo) #estadão","2017-10-19T05:00:00+0000","link","http://politica.estadao.com.br/blogs/fausto-macedo/processos-de-trabalho-escravo-demoram-36-anos-em-media-para-serem-julgados/","115987058416365_2185845028097214",NA,357,77,154,357,0,7,7,177,166
"115987058416365","Estadão","O colunista Eduardo Moreira conversa com o publicitário Rogerio Chequer, fundador do movimento Vem Pra Rua #estadão","2017-10-19T04:00:00+0000","video","https://www.facebook.com/estadao/videos/2185889684759415/","115987058416365_2185889684759415",NA,69,40,7,69,3,3,1,0,12
"115987058416365","Estadão","Engajamento nas redes sociais não é garantia de influência na vida real dos jovens (via Economia Estadão) #estadão","2017-10-19T03:30:01+0000","link","http://economia.estadao.com.br/noticias/sua-careira,silvio-santos-influencia-mais-carreira-que-neymar,70002050131","115987058416365_2185725214775862",NA,2830,232,153,2830,442,227,22,5,2
